Date,SCHG,SPMO,AVUV,SPHQ,IDMO,AVDV,FRDM,DBMF,PDBC,BIL,IEF,TLT,GLD,SPY
2019-12-11,10.902554512023926,38.09817886352539,47.448482513427734,32.446895599365234,22.665210723876953,43.9154052734375,22.61674690246582,17.942047119140625,8.087855339050293,76.28323364257812,94.14704132080078,114.05921173095703,138.9199981689453,284.4912414550781
2019-12-12,10.954122543334961,38.232460021972656,48.28587341308594,32.76517105102539,22.72327995300293,44.149322509765625,23.098665237426758,17.942047119140625,8.142806053161621,76.29989624023438,93.4033203125,112.18204498291016,138.42999267578125,286.9432373046875
2019-12-13,10.989228248596191,38.441776275634766,47.76753616333008,32.81064987182617,22.756465911865234,44.66915512084961,23.19213104248047,18.115434646606445,8.187766075134277,76.28323364257812,93.9526596069336,113.4797134399414,139.0500030517578,287.11517333984375
2019-12-16,11.086071968078613,38.638126373291016,48.164337158203125,33.02890396118164,23.005353927612305,45.054969787597656,23.38078498840332,18.129878997802734,8.252710342407227,76.29989624023438,93.51319122314453,112.4594955444336,139.0399932861328,289.0877685546875
2019-12-17,11.078805923461914,38.58070373535156,48.57990646362305,33.001617431640625,22.91409683227539,44.778812408447266,23.57972526550293,18.096385955810547,8.302664756774902,76.29154968261719,93.52161407470703,112.30445861816406,139.00999450683594,289.15106201171875
2019-12-18,11.082442283630371,38.57514953613281,48.72378158569336,32.94705581665039,22.897502899169922,44.57980728149414,23.6123104095459,18.067485809326172,8.307661056518555,76.30823516845703,93.26805114746094,111.3822021484375,139.02000427246094,289.1691589355469
2019-12-19,11.15628433227539,38.78818130493164,48.72467041015625,33.128936767578125,22.930686950683594,44.574127197265625,23.57029151916504,18.097043991088867,8.327643394470215,76.31658172607422,93.34086608886719,111.56044006347656,139.3800048828125,290.3544616699219
2019-12-20,11.208335876464844,39.09381866455078,48.66389846801758,33.32899475097656,23.080018997192383,44.55870056152344,23.649188995361328,18.217885971069336,8.317651748657227,76.32073974609375,93.34086608886719,111.70757293701172,139.52000427246094,291.6274108886719
2019-12-23,11.221649169921875,38.940311431884766,48.66481018066406,33.40209197998047,23.146652221679688,44.756797790527344,23.650039672851562,18.205411911010742,8.323732376098633,76.32073974609375,93.25621032714844,111.54403686523438,139.9499969482422,292.0728759765625
2019-12-24,11.225282669067383,38.9970703125,48.697998046875,33.37467575073242,23.1716365814209,44.83343505859375,23.59430503845215,18.222484588623047,8.374393463134766,76.32910919189453,93.41704559326172,111.86288452148438,141.27000427246094,292.0820617675781
